"логин";"Договор";"Номер договора";"Текущий статус";"Текущий статус1";"Тарифный план";"Тип договора";"Подключение id"
"15SAR01671";"1038650";"131696468";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2503414"
"15SAR01672";"1038651";"131696469";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503419"
"131696628";"1038660";"131696628";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503412"
"15SAR01675";"1038667";"131696638";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503424"
"15SAR01676";"1038668";"131696639";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503438"
"15SAR01677";"1038669";"131696640";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503440"
"15SAR01678";"1038670";"131696642";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503442"
"15SAR01679";"1038671";"131696643";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503444"
"15SAR01681";"1038672";"131696645";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503446"
"15SAR01682";"1038678";"131696655";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503436"
"15SAR01683";"1038683";"131696731";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503486"
"15SAR01686";"1038689";"131696740";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503490"
"15SAR01687";"1038690";"131696741";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503493"
"15SAR01688";"1038691";"131696744";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503495"
"15SAR01689";"1038692";"131696746";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503503"
"15SAR01690";"1038694";"131696748";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503501"
"15SAR01691";"1038695";"131696749";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503499"
"15SAR01692";"1038698";"131696814";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503497"
"15SAR01693";"1038703";"131696826";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503541"
"15SAR01694";"1038704";"131696827";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503543"
"15SAR01696";"1038705";"131696828";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503545"
"15SAR01697";"1038706";"131696829";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503552"
"15SAR01698";"1038707";"131696830";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503554"
"15SAR01699";"1038708";"131696831";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503556"
"15SAR01700";"1038709";"131696832";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503559"
"15SAR01701";"1038710";"131696833";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503561"
"15SAR01702";"1038722";"131696866";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503563"
"15SAR01703";"1038725";"131696872";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2503612"
"15SAR01704";"1038727";"131696874";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503615"
"15SAR01705";"1038728";"131696875";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503617"
"15SAR01706";"1038734";"131696881";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503619"
"15SAR01707";"1038736";"131696885";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503621"
"15SAR01708";"1038737";"131696886";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503623"
"15SAR01709";"1038738";"131696888";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2503625"
"15SAR01710";"1038749";"131696914";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503609"
"15SAR01711";"1038751";"131696916";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503606"
"15SAR01712";"1038752";"131696917";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503604"
"15SAR01713";"1038756";"131696939";"Закрыт";" 4";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503645"
"15SAR01716";"1038758";"131696972";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503643"
"15SAR01717";"1038759";"131696975";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503641"
"15SAR01718";"1038771";"131697024";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503659"
"15SAR01719";"1038775";"131697033";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503672"
"15SAR01720";"1038777";"131697035";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503676"
"15SAR01721";"1038778";"131697036";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503678"
"15SAR01722";"1038779";"131697037";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503680"
"15SAR01723";"1038781";"131697070";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503682"
"15SAR01724";"1038782";"131697071";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503684"
"15SAR01725";"1038785";"131697074";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503688"
"15SAR01726";"1038787";"131697095";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503690"
"15SAR01727";"1038793";"131697122";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503709"
"15SAR01728";"1038794";"131697123";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503706"
"15SAR01730";"1038803";"131697163";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503743"
"15SAR01731";"1038810";"131697173";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503826"
"15SAR01733";"1038812";"131697192";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2503821"
"15SAR01734";"1038813";"131697194";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503817"
"15SAR01735";"1038815";"131697198";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503814"
"15SAR01736";"1038816";"131697199";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503812"
"15SAR01737";"1038829";"131697230";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503823"
"15SAR01738";"1038838";"131697259";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503851"
"15SAR01739";"1038839";"131697261";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503874"
"15SAR01740";"1038841";"131697266";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503872"
"15SAR01741";"1038843";"131697269";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503869"
"15SAR01742";"1038844";"131697270";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503867"
"15SAR01743";"1038845";"131697271";"Закрыт";" 4";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503865"
"15SAR01744";"1038846";"131697288";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503863"
"15SAR01745";"1038867";"131697532";"Активен";" 0";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2503962"
"15SAR01746";"1038868";"131697558";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503941"
"15SAR01747";"1038871";"131697566";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503964"
"15SAR01748";"1038873";"131697569";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2503966"
"15SAR01749";"1038883";"131697700";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503960"
"15SAR01750";"1038884";"131697701";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2503968"
"15SAR01751";"1038886";"131697703";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2503970"
"15SAR01752";"1038887";"131697704";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2503972"
"15SAR01065";"1036415";"131685393";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497684"
"15SAR01066";"1036416";"131685395";"Закрыт";" 4";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2497680"
"15SAR01068";"1036417";"131685396";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2497678"
"15SAR01070";"1036419";"131685405";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2497675"
"15SAR01073";"1036465";"131685628";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497804"
"15SAR01074";"1036466";"131685630";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2497802"
"15SAR01075";"1036468";"131685632";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2497796"
"15SAR01076";"1036469";"131685633";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2497794"
"15SAR01078";"1036470";"131685638";"Закрыт";" 4";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2497798"
"15SAR01079";"1036471";"131685643";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2497792"
"15SAR01080";"1036472";"131685645";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2497790"
"15SAR01081";"1036480";"131685658";"Приостановлен системой";" 2";"Ф/Л Саранск 'Пакет_ТТК-Мечтай+ТВ', 30Мб, 650(400/250) руб.";"ФЛ";"2497830"
"15SAR01082";"1036509";"131685696";"Активен";" 0";"Ф/Л Саранск 'ТТК 25', 25Мб, 200 руб.";"ФЛ";"2497905"
"15SAR01083";"1036510";"131685697";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497907"
"15SAR01084";"1036511";"131685698";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497909"
"15SAR01085";"1036512";"131685700";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497911"
"15SAR01086";"1036513";"131685703";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2497913"
"15SAR01087";"1036514";"131685705";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497915"
"15SAR01088";"1036515";"131685738";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2497917"
"15SAR01089";"1036523";"131685770";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497919"
"15SAR01090";"1036524";"131685771";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497903"
"15SAR01091";"1036525";"131685772";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497921"
"15SAR01092";"1036527";"131685774";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497923"
"15SAR01093";"1036530";"131685777";"Приостановлен системой";" 2";"Ф/Л Саранск 'Пакет_ТТК-Мечтай+ТВ ФА2015', 30Мб/с, 650(400/250) руб.";"ФЛ";"2497925"
"15SAR01094";"1036531";"131685778";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2497927"
"15SAR01099";"1036561";"131685900";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2498106"
"15SAR01101";"1036563";"131685905";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498102"
"15SAR01102";"1036565";"131685908";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498100"
"15SAR01103";"1036567";"131685910";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2498097"
"15SAR01104";"1036568";"131685912";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498095"
"15SAR01106";"1036569";"131685913";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498093"
"15SAR01108";"1036570";"131685916";"Закрыт";" 4";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498089"
"15SAR01111";"1036572";"131685922";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498087"
"15SAR01113";"1036573";"131685923";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2498082"
"15SAR01114";"1036590";"131685973";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498108"
"15SAR01116";"1036608";"131686036";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2498230"
"15SAR01117";"1036609";"131686037";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2498242"
"15SAR01119";"1036613";"131686045";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2498240"
"15SAR01120";"1036615";"131686047";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2498238"
"15SAR01121";"1036616";"131686051";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498236"
"15SAR01122";"1036617";"131686052";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2498234"
"15SAR01123";"1036618";"131686055";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498232"
"15SAR01124";"1036637";"131686126";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2498228"
"15SAR01125";"1036638";"131686127";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498226"
"15SAR01127";"1036642";"131686137";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498250"
"15SAR01128";"1036643";"131686138";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498248"
"15SAR01129";"1036665";"131686219";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2498344"
"15SAR01131";"1036666";"131686223";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498346"
"15SAR01132";"1036667";"131686224";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498350"
"15SAR01133";"1036668";"131686225";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2498352"
"15SAR01137";"1036688";"131686284";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498376"
"15SAR01138";"1036689";"131686286";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2498379"
"15SAR01139";"1036691";"131686290";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2498381"
"15SAR01140";"1036693";"131686292";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498383"
"15SAR01141";"1036694";"131686314";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай ФА2015', 30Мб, 400 руб.";"ФЛ";"2498387"
